review_text,rating,scrape_date,review_date,category,word_count
"The PR is very handsome, the service is great, and the music is superb. You will regret not coming! ! ! !",5,2026-01-02,2024-01-03,Service & Staff,22
"It's a beautiful bar, the cocktail prices are a bit high, and I have a unique experience every time I come.",4,2026-01-02,2021-01-03,Drinks & Alcohol,21
"It's a beautiful bar, the cocktail prices are a bit high, and I have a unique experience every time I come.",4,2026-01-02,2021-01-03,Service & Staff,21
"It's a beautiful bar, the cocktail prices are a bit high, and I have a unique experience every time I come.",4,2026-01-02,2021-01-03,Price & Entry,21
"Great atmosphere, good drinks 👍 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,6
"Great atmosphere, good drinks 👍 …",5,2026-01-02,2025-01-02,Crowd & Atmosphere,6
"An oasis in the urban jungle, probably Asia's best!  All the handsome men and beautiful women in Taiwan should be here!",5,2026-01-02,2023-01-03,Service & Staff,21
The bartending was really good!!,5,2026-01-02,2025-01-02,Drinks & Alcohol,5
How long will the wait be??  A bunch of private rooms are open for entry. …,1,2026-01-02,2021-01-03,Service & Staff,16
How long will the wait be??  A bunch of private rooms are open for entry. …,1,2026-01-02,2021-01-03,Price & Entry,16
It's a stylish bar with a great atmosphere. They have a wide variety of drinks so you can enjoy it all night long.,5,2026-01-02,2025-01-02,Drinks & Alcohol,23
It's a stylish bar with a great atmosphere. They have a wide variety of drinks so you can enjoy it all night long.,5,2026-01-02,2025-01-02,Crowd & Atmosphere,23
The place was very comfortable and the wine was excellent.,5,2026-01-02,2024-01-03,Drinks & Alcohol,10
The place was very comfortable and the wine was excellent.,5,2026-01-02,2024-01-03,Facilities & Safety,10
Get drunk.,5,2026-01-02,2025-01-02,Drinks & Alcohol,2
"Nice music, chill atmosphere, good drinks! A good place to chat with friends😍 …",5,2026-01-02,2024-01-03,Music & DJ,14
"Nice music, chill atmosphere, good drinks! A good place to chat with friends😍 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,14
"Nice music, chill atmosphere, good drinks! A good place to chat with friends😍 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,14
"Nice music, chill atmosphere, good drinks! A good place to chat with friends😍 …",5,2026-01-02,2024-01-03,Facilities & Safety,14
"Great atmosphere, friendly service, and great drinks!",5,2026-01-02,2023-01-03,Drinks & Alcohol,7
"Great atmosphere, friendly service, and great drinks!",5,2026-01-02,2023-01-03,Crowd & Atmosphere,7
"Great atmosphere, friendly service, and great drinks!",5,2026-01-02,2023-01-03,Service & Staff,7
"The bartender was very professional, the drinks were delicious, and the music was great!",5,2026-01-02,2025-01-02,Music & DJ,14
"The bartender was very professional, the drinks were delicious, and the music was great!",5,2026-01-02,2025-01-02,Drinks & Alcohol,14
"The bartender was very professional, the drinks were delicious, and the music was great!",5,2026-01-02,2025-01-02,Service & Staff,14
The cocktails are delicious! The atmosphere is very good~~,5,2026-01-02,2025-01-02,Drinks & Alcohol,9
The cocktails are delicious! The atmosphere is very good~~,5,2026-01-02,2025-01-02,Crowd & Atmosphere,9
The wine was delicious on my first visit! 👍🏻 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,10
"The waiter Amis is friendly and friendly, and introduces the cocktail making professionally and seriously.",5,2026-01-02,2024-01-03,Drinks & Alcohol,15
"The waiter Amis is friendly and friendly, and introduces the cocktail making professionally and seriously.",5,2026-01-02,2024-01-03,Service & Staff,15
Chenchen is so cute😍Super nice and the wine he served was delicious🫰🏻 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,13
"They actually said that you can't go in for general clothing, and you can only learn from foreign countries. What are you doing?",1,2026-01-02,2024-01-03,Facilities & Safety,23
"Whether it is weekdays or weekends, Kor Taipei should be my first choice. It must be the best bar in Taipei.",5,2026-01-02,2024-01-03,Drinks & Alcohol,21
"The atmosphere was great, and the bubble tea cocktail was really cool!",5,2026-01-02,2024-01-03,Drinks & Alcohol,12
"The atmosphere was great, and the bubble tea cocktail was really cool!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,12
"Beautiful lighting, good atmosphere, good music, good wine, and nice waiters",5,2026-01-02,2023-01-03,Music & DJ,11
"Beautiful lighting, good atmosphere, good music, good wine, and nice waiters",5,2026-01-02,2023-01-03,Drinks & Alcohol,11
"Beautiful lighting, good atmosphere, good music, good wine, and nice waiters",5,2026-01-02,2023-01-03,Crowd & Atmosphere,11
"Beautiful lighting, good atmosphere, good music, good wine, and nice waiters",5,2026-01-02,2023-01-03,Service & Staff,11
The atmosphere is great and the bartenders are friendly,5,2026-01-02,2025-01-02,Drinks & Alcohol,9
The atmosphere is great and the bartenders are friendly,5,2026-01-02,2025-01-02,Crowd & Atmosphere,9
The atmosphere is great and the bartenders are friendly,5,2026-01-02,2025-01-02,Service & Staff,9
"The people at the door go to the alley to collect money and let people in, while those waiting in line are waiting there in vain.",1,2026-01-02,2024-01-03,Crowd & Atmosphere,26
"The people at the door go to the alley to collect money and let people in, while those waiting in line are waiting there in vain.",1,2026-01-02,2024-01-03,Service & Staff,26
"The people at the door go to the alley to collect money and let people in, while those waiting in line are waiting there in vain.",1,2026-01-02,2024-01-03,Price & Entry,26
"Good atmosphere, lovely staff, good looking and tasty wine",5,2026-01-02,2024-01-03,Drinks & Alcohol,9
"Good atmosphere, lovely staff, good looking and tasty wine",5,2026-01-02,2024-01-03,Crowd & Atmosphere,9
"Good atmosphere, lovely staff, good looking and tasty wine",5,2026-01-02,2024-01-03,Service & Staff,9
"Love the service quality 🙌🏻 (Amis 👍🏻👍🏻👍🏻) The environment is comfortable, and the sound system is amazing 🙌🏻🙌🏻🙌🏻 …",5,2026-01-02,2024-01-03,Music & DJ,19
"Love the service quality 🙌🏻 (Amis 👍🏻👍🏻👍🏻) The environment is comfortable, and the sound system is amazing 🙌🏻🙌🏻🙌🏻 …",5,2026-01-02,2024-01-03,Service & Staff,19
"The staff were beautiful and provided excellent service, and the drinks were delicious! 🥰 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,15
"The staff were beautiful and provided excellent service, and the drinks were delicious! 🥰 …",5,2026-01-02,2024-01-03,Service & Staff,15
"The environment, bartenders and food are all very good 😊 …",5,2026-01-02,2025-01-02,Drinks & Alcohol,11
The bartender's service was excellent and his bartending skills were great.,5,2026-01-02,2024-01-03,Drinks & Alcohol,11
The bartender's service was excellent and his bartending skills were great.,5,2026-01-02,2024-01-03,Service & Staff,11
Great atmosphere and delicious drinks❤️,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
Great atmosphere and delicious drinks❤️,5,2026-01-02,2024-01-03,Crowd & Atmosphere,5
"The atmosphere was great! The music was lovely, and I really enjoyed the Earl Grey tea!",5,2026-01-02,2023-01-03,Music & DJ,16
"The atmosphere was great! The music was lovely, and I really enjoyed the Earl Grey tea!",5,2026-01-02,2023-01-03,Crowd & Atmosphere,16
The waitress with a cute hairstyle is very cute and the Earl Grey tea recommendation is great 🤩 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,19
Great music 👍 Great drinks 👍 Excellent service 👍  A great place to relax and have fun 👍👍👍 …,5,2026-01-02,2024-01-03,Music & DJ,19
Great music 👍 Great drinks 👍 Excellent service 👍  A great place to relax and have fun 👍👍👍 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,19
Great music 👍 Great drinks 👍 Excellent service 👍  A great place to relax and have fun 👍👍👍 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,19
Great music 👍 Great drinks 👍 Excellent service 👍  A great place to relax and have fun 👍👍👍 …,5,2026-01-02,2024-01-03,Service & Staff,19
Great music 👍 Great drinks 👍 Excellent service 👍  A great place to relax and have fun 👍👍👍 …,5,2026-01-02,2024-01-03,Facilities & Safety,19
The atmosphere is great. You can order some drinks here and take them to the next door.,5,2026-01-02,2025-01-02,Drinks & Alcohol,17
The atmosphere is great. You can order some drinks here and take them to the next door.,5,2026-01-02,2025-01-02,Crowd & Atmosphere,17
The atmosphere is great. You can order some drinks here and take them to the next door.,5,2026-01-02,2025-01-02,Service & Staff,17
The bartender was handsome and nice! The drinks were delicious.,5,2026-01-02,2025-01-02,Drinks & Alcohol,10
Every glass of wine has a wow feeling fantastic,5,2026-01-02,2025-01-02,Drinks & Alcohol,9
"Delicious drinks, great music, my favorite place in Taipei!  Highly recommend the fried chicken and Earl Grey tea cocktails! 6666",5,2026-01-02,2021-01-03,Music & DJ,20
"Delicious drinks, great music, my favorite place in Taipei!  Highly recommend the fried chicken and Earl Grey tea cocktails! 6666",5,2026-01-02,2021-01-03,Drinks & Alcohol,20
"Delicious drinks, great music, my favorite place in Taipei!  Highly recommend the fried chicken and Earl Grey tea cocktails! 6666",5,2026-01-02,2021-01-03,Facilities & Safety,20
"The fried chicken is delicious, the drinks are great, and the music is amazing—how could I not come? ❤️‍🔥 …",5,2026-01-02,2023-01-03,Music & DJ,20
"The fried chicken is delicious, the drinks are great, and the music is amazing—how could I not come? ❤️‍🔥 …",5,2026-01-02,2023-01-03,Drinks & Alcohol,20
"Beautiful lighting, great atmosphere, delicious drinks, and a very handsome bartender 😉 …",5,2026-01-02,2024-01-03,Drinks & Alcohol,13
"Beautiful lighting, great atmosphere, delicious drinks, and a very handsome bartender 😉 …",5,2026-01-02,2024-01-03,Crowd & Atmosphere,13
The bartending skills are really good! 👍 …,5,2026-01-02,2023-01-03,Drinks & Alcohol,8
The service staff Joy is super considerate Superb The atmosphere is also great!,5,2026-01-02,2024-01-03,Crowd & Atmosphere,13
The service staff Joy is super considerate Superb The atmosphere is also great!,5,2026-01-02,2024-01-03,Service & Staff,13
"The atmosphere is the best, the music is the strongest. If you don't like the noise of nightclubs, KOR is your only choice.",5,2026-01-02,2023-01-03,Music & DJ,23
"The atmosphere is the best, the music is the strongest. If you don't like the noise of nightclubs, KOR is your only choice.",5,2026-01-02,2023-01-03,Drinks & Alcohol,23
"The atmosphere is the best, the music is the strongest. If you don't like the noise of nightclubs, KOR is your only choice.",5,2026-01-02,2023-01-03,Crowd & Atmosphere,23
The service is very bad! The wine is not good! I want sour or sweet,1,2026-01-02,2023-01-03,Drinks & Alcohol,15
The service is very bad! The wine is not good! I want sour or sweet,1,2026-01-02,2023-01-03,Service & Staff,15
All the wines are super delicious ~ Bubble tea is highly recommended 😍! …,5,2026-01-02,2023-01-03,Drinks & Alcohol,14
"The music is great, the wine is delicious",5,2026-01-02,2025-01-02,Music & DJ,8
"The music is great, the wine is delicious",5,2026-01-02,2025-01-02,Drinks & Alcohol,8
"The atmosphere is great, very suitable for friends to come together",5,2026-01-02,2024-01-03,Crowd & Atmosphere,11
The service is very friendly 😊 explaining the cocktail making attentively …,5,2026-01-02,2025-01-02,Drinks & Alcohol,12
The service is very friendly 😊 explaining the cocktail making attentively …,5,2026-01-02,2025-01-02,Service & Staff,12
The environment is great! The drinks are delicious too❤️,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
"If you're going to a bar in Taiwan, come here. The atmosphere is really nice and the food is delicious!!! The guava cocktails are the best!!!!",5,2026-01-02,2025-01-02,Drinks & Alcohol,26
"If you're going to a bar in Taiwan, come here. The atmosphere is really nice and the food is delicious!!! The guava cocktails are the best!!!!",5,2026-01-02,2025-01-02,Crowd & Atmosphere,26
"IVAN's service is super good. Because of him, I want to come with my friends next time🤗🤗 …",5,2026-01-02,2023-01-03,Service & Staff,18
The cocktail was unique and quite delicious!,5,2026-01-02,2025-01-02,Drinks & Alcohol,7
The atmosphere is great! The wine is delicious~,5,2026-01-02,2024-01-03,Drinks & Alcohol,8
The atmosphere is great! The wine is delicious~,5,2026-01-02,2024-01-03,Crowd & Atmosphere,8
